Online boarding,Delay Ratio,Inflight wifi service,Class,Type of Travel,Inflight entertainment,Flight Distance,Seat comfort,Leg room service,On-board service,Cleanliness,Ease of Online booking,satisfaction
3,0.0,3,1,0,3,197.0,1,3,1,3,3,0
2,0.07972665148063782,2,1,0,1,438.0,1,5,5,1,2,0
3,0.003215434083601286,3,1,1,4,2176.0,4,1,1,4,3,0
3,0.0,1,1,1,1,2586.0,3,2,1,3,1,0
4,0.0,5,0,0,1,408.0,4,2,5,1,4,1
3,0.0,2,1,0,2,577.0,2,5,3,2,3,0
2,0.004228329809725159,2,1,1,2,472.0,2,4,4,2,2,0
1,0.0,4,0,0,5,3281.0,5,5,5,2,4,1
4,0.0,4,1,0,4,282.0,4,3,4,4,3,1
4,0.0,4,1,1,5,84.0,5,3,2,5,4,0
1,0.0019286403085824494,1,1,0,4,1036.0,3,4,2,4,1,0
3,0.03502155172413793,3,1,1,4,927.0,4,3,3,4,3,0
5,0.008403361344537815,1,1,1,1,356.0,4,5,1,4,5,0
1,0.0463768115942029,1,1,0,3,689.0,3,3,1,3,1,0
3,0.0,3,1,0,5,197.0,5,4,4,5,3,0
5,0.02524232633279483,4,0,0,4,2475.0,5,4,4,5,4,1
5,0.0,5,0,0,3,393.0,3,2,5,3,5,1
2,0.0055248618784530384,2,1,1,3,1447.0,3,4,4,3,2,0
5,0.002398081534772182,1,0,0,2,1667.0,4,2,2,3,3,1
3,0.0,0,0,1,4,596.0,5,0,4,4,0,1
3,0.0,3,1,1,5,859.0,5,2,4,5,3,0
4,0.0020242914979757085,4,0,0,4,1975.0,4,5,4,4,4,1
3,0.001347103726986978,3,0,0,3,2226.0,3,5,2,3,5,0
2,0.0,4,0,0,4,493.0,3,4,4,5,4,1
3,0.013245033112582781,3,1,1,3,452.0,1,1,2,3,3,0
3,0.3324468085106383,2,2,1,5,187.0,3,4,3,3,0,0
4,0.0,2,0,0,4,3595.0,4,2,4,4,5,1
5,0.0021333333333333334,1,0,0,5,1874.0,5,5,4,5,1,1
4,0.0147247119078105,3,0,0,5,1561.0,4,5,5,5,3,1
4,0.06188118811881188,4,1,0,4,1009.0,4,2,3,4,2,0
4,0.0,2,0,0,4,1428.0,4,4,3,4,2,1
1,0.0,1,1,0,3,453.0,3,1,1,3,1,0
2,0.010964295754849593,2,0,0,2,3556.0,2,5,4,2,5,0
4,0.034722222222222224,5,0,0,5,719.0,2,2,3,5,4,1
5,0.060126582278481014,5,1,0,3,315.0,3,1,5,3,5,1
3,0.0,2,1,1,5,489.0,5,5,5,5,3,0
2,0.040106951871657755,4,1,0,4,1121.0,1,4,4,1,4,1
1,0.0,1,1,0,1,2239.0,1,4,3,1,4,0
5,0.0,2,0,0,5,3346.0,4,5,5,3,2,1
5,0.26371308016877637,3,1,1,5,236.0,5,3,5,4,3,0
5,0.003472222222222222,1,0,0,4,3455.0,4,4,4,5,1,1
2,0.0,2,1,0,2,404.0,2,3,4,2,2,0
5,0.08202099737532809,5,1,0,5,761.0,5,1,3,5,1,1
2,0.0,2,1,1,4,584.0,4,4,3,4,2,0
2,0.02059202059202059,2,2,1,4,776.0,4,3,4,4,2,0
4,0.007335778592864288,2,0,0,2,2998.0,4,2,2,3,2,1
4,0.0,3,2,1,2,372.0,5,5,2,3,5,0
1,0.17458100558659218,1,1,0,4,357.0,1,3,4,1,1,0
4,0.0,4,0,0,5,946.0,4,5,5,4,4,1
4,0.0,2,0,0,5,2681.0,4,5,5,4,2,1
4,0.0071090047393364926,4,1,1,1,421.0,1,3,2,1,4,0
5,0.0,4,0,0,5,125.0,5,5,5,5,4,1
2,0.12240184757505773,2,1,0,1,432.0,1,3,2,1,2,0
2,0.03,2,1,0,2,199.0,2,2,2,2,2,0
3,0.0,1,0,0,4,122.0,4,4,4,3,3,0
4,0.0716743119266055,2,1,1,4,871.0,4,2,4,4,2,0
2,0.0011947431302270011,2,1,1,3,836.0,3,3,3,3,2,0
5,0.001763668430335097,1,0,0,4,1700.0,4,5,4,5,1,1
4,0.004920721705850191,1,0,0,5,1828.0,5,3,5,5,1,1
0,0.0,0,1,0,5,235.0,5,3,5,5,0,1
2,0.0,2,1,1,2,1916.0,2,3,4,2,2,0
2,0.0,2,1,1,1,164.0,1,2,3,1,2,0
3,0.0,3,0,0,3,361.0,1,3,2,3,3,0
1,0.09137426900584796,1,1,0,4,683.0,2,4,2,4,0,0
3,0.07072368421052631,3,0,0,3,607.0,3,1,2,3,2,0
0,0.0,0,1,1,2,362.0,3,5,3,2,0,1
1,0.01240694789081886,1,1,0,4,402.0,4,5,2,4,1,0
4,0.0,4,1,1,1,109.0,1,3,4,1,4,0
1,0.0,1,1,1,3,1072.0,3,2,3,3,1,0
5,0.0,4,0,0,5,2646.0,4,5,5,3,4,1
4,0.0,4,1,1,1,631.0,3,5,4,1,4,0
4,0.0007874015748031496,3,1,1,1,1269.0,2,5,4,1,4,0
2,0.007142857142857143,1,0,0,2,419.0,1,2,2,1,1,1
5,0.0,0,0,0,2,190.0,4,2,2,3,0,1
4,0.0018315018315018315,4,1,1,2,545.0,2,4,2,2,4,0
3,0.002318840579710145,3,0,0,3,1724.0,3,3,3,4,3,0
2,0.0,2,1,1,2,312.0,2,4,3,2,2,0
5,0.0,1,0,0,4,678.0,5,4,4,4,1,1
2,0.02197802197802198,1,1,0,1,545.0,2,1,1,4,5,0
5,0.0,4,1,1,2,301.0,5,4,2,4,4,0
0,0.0,0,0,0,3,223.0,3,2,4,3,0,1
4,0.0,4,0,0,4,289.0,4,2,3,4,4,1
2,0.0,2,1,1,5,1010.0,5,2,4,5,2,0
3,0.054969217238346524,3,1,0,4,1136.0,4,4,4,4,3,1
5,0.0,4,2,1,4,930.0,4,2,3,4,5,0
4,0.02088903743315508,1,0,0,4,2991.0,4,5,4,4,1,1
5,0.0,2,0,0,4,3536.0,4,4,4,3,2,1
2,0.0,4,1,0,4,679.0,4,4,4,2,3,1
2,0.0,2,0,0,3,1188.0,3,5,4,3,2,0
4,0.0,5,0,0,5,3726.5,5,5,5,5,5,1
4,0.0,2,0,0,4,2714.0,4,3,4,4,5,1
2,0.06975446428571429,3,1,0,1,895.0,1,3,1,1,2,0
1,0.0,1,1,0,1,858.0,1,5,4,1,1,0
4,0.0,4,1,1,4,802.0,5,2,3,4,4,0
2,0.0,2,1,0,2,2342.0,2,5,1,2,3,0
2,0.02497687326549491,1,0,0,1,2161.0,3,2,1,2,3,0
4,0.010526315789473684,3,0,0,5,569.0,4,5,5,4,3,1
3,0.06281407035175879,1,1,1,2,397.0,3,4,3,2,3,0
4,0.0,4,2,0,4,933.0,4,3,4,4,5,0
4,0.0,4,1,0,5,150.0,5,2,2,5,4,1
4,0.0,3,0,1,2,679.0,5,3,2,2,3,0
3,0.0,4,2,1,5,813.0,5,4,5,5,3,0
2,0.0,2,1,1,3,712.0,4,2,2,3,2,0
5,0.0,5,1,1,3,788.0,3,2,5,3,5,1
3,0.0007662835249042146,3,1,1,3,1304.0,3,3,3,3,3,0
5,0.0,5,1,0,5,304.0,5,5,5,5,1,1
2,0.0,2,1,0,2,1598.0,2,2,4,2,2,0
4,0.022321428571428572,1,0,0,4,223.0,4,4,4,5,1,1
3,0.0,0,0,0,3,3024.0,1,4,1,3,0,1
4,0.0014564520827264782,0,0,0,4,3432.0,5,4,4,3,0,1
0,0.2727272727272727,0,1,0,5,109.0,5,5,3,5,0,1
4,0.19171779141104295,2,0,0,2,325.0,4,2,2,3,1,0
1,0.0,4,0,0,4,830.0,3,4,4,4,4,1
4,0.002631578947368421,4,1,1,2,759.0,2,3,4,2,4,0
5,0.10553633217993079,1,1,1,5,577.0,5,1,5,4,1,0
4,0.029265255292652552,4,0,0,4,1605.0,5,4,4,5,4,1
4,0.0,3,0,0,4,861.0,5,4,4,4,3,1
4,0.06097560975609756,3,2,1,2,1024.0,4,3,2,2,3,0
3,0.009174311926605505,3,1,1,3,544.0,2,5,4,3,3,0
5,0.0,3,0,0,5,2783.0,5,3,4,5,3,1
1,0.004454342984409799,2,2,1,2,448.0,2,2,2,3,2,0
2,0.10398230088495575,2,1,0,3,451.0,3,5,2,3,2,0
2,0.0,4,1,0,4,826.0,2,4,4,5,5,1
4,0.01764041772509173,4,0,0,5,3542.0,4,4,4,4,4,1
1,0.0,1,0,0,1,526.0,1,4,1,1,3,0
5,0.03804017041996348,1,0,0,4,1642.0,4,4,4,5,1,1
4,0.0,4,1,0,4,896.0,5,5,4,4,2,1
2,0.0005952380952380953,2,0,0,2,1679.0,2,3,5,2,5,1
2,0.0,2,1,0,2,277.0,2,5,5,2,2,0
5,0.020026702269692925,2,0,0,4,748.0,4,4,4,4,2,1
2,0.0015582391897156214,1,0,0,1,2566.0,3,2,1,3,1,0
1,0.0,1,0,0,5,462.0,5,4,5,5,1,0
4,0.0,3,1,1,5,1256.0,5,2,4,5,4,0
2,0.009900990099009901,2,2,0,2,201.0,2,4,3,2,4,0
4,0.0,4,0,0,4,175.0,5,4,4,3,4,1
4,0.01761006289308176,1,1,1,2,794.0,5,1,2,5,1,0
3,0.029782359679266894,3,1,1,2,872.0,1,4,4,2,3,0
4,0.0,2,0,0,4,550.0,4,4,4,3,2,1
5,0.0,3,1,1,3,335.0,3,5,3,3,5,0
3,0.21470588235294116,3,1,0,4,169.0,4,4,1,4,3,0
3,0.004098360655737705,1,1,0,3,975.0,3,4,5,3,1,0
5,0.07208765859284891,4,1,0,4,866.0,3,4,4,1,5,1
5,0.0,3,0,0,2,2125.0,4,2,2,4,3,1
2,0.003996003996003996,3,0,0,3,2001.0,2,2,3,4,1,0
1,0.028272656855151047,1,1,0,3,1290.0,3,2,3,3,1,0
5,0.0,2,0,0,5,1199.0,5,3,5,5,2,1
4,0.008421052631578947,4,0,0,5,474.0,5,2,5,5,4,0
5,0.00449582530507386,4,0,0,4,3113.0,4,4,4,4,4,1
5,0.0,3,0,0,4,73.0,5,4,4,5,3,1
5,0.003257328990228013,5,1,0,5,306.0,5,5,1,5,4,1
2,0.0,2,0,0,2,1522.0,2,4,4,2,2,0
4,0.06929046563192905,1,0,0,4,901.0,5,4,4,1,1,1
4,0.005045408678102927,4,1,1,2,990.0,2,5,5,2,4,0
4,0.0,1,0,0,4,1055.0,4,5,4,4,2,1
4,0.09859154929577464,4,1,0,4,425.0,4,5,4,4,4,1
3,0.0,1,0,0,5,2611.0,3,5,4,3,1,1
5,0.0,2,1,1,4,164.0,4,2,4,5,2,0
4,0.019222367846221056,5,0,0,5,2288.0,4,5,5,3,5,1
1,0.0,2,0,0,5,2863.0,5,5,5,5,2,1
3,0.05269814502529511,1,0,0,5,1185.0,2,4,5,5,1,1
4,0.0,5,0,0,3,990.0,3,3,2,3,5,1
4,0.0,3,0,0,5,3379.0,4,5,5,4,3,1
2,0.0,2,1,0,3,532.0,4,2,4,3,2,0
5,0.0006420545746388443,2,0,0,4,3114.0,4,4,4,4,2,1
4,0.0,2,0,0,5,3722.0,4,5,5,4,2,1
3,0.2349624060150376,2,0,0,3,265.0,3,3,1,3,2,0
3,0.0,3,1,1,5,529.0,5,2,4,5,3,0
2,0.038356164383561646,2,1,0,2,364.0,2,1,4,2,2,0
5,0.49019607843137253,3,1,0,2,101.0,2,3,2,1,3,1
5,0.0,4,0,0,5,1861.0,5,4,5,5,4,1
4,0.0,5,1,0,5,459.0,2,5,5,3,3,1
1,0.27472527472527475,3,0,1,3,90.0,2,3,3,2,3,0
4,0.0,3,0,0,5,3395.0,5,5,5,4,3,1
5,0.0007955449482895784,4,0,0,5,2513.0,5,2,3,5,1,1
4,0.0,4,1,0,4,641.0,4,1,4,4,4,0
4,0.0,4,1,0,4,594.0,4,1,1,4,2,0
3,0.0196078431372549,3,1,0,3,356.0,3,3,3,2,1,0
2,0.005914972273567467,2,1,0,4,2704.0,2,3,3,2,1,0
3,0.06097560975609756,3,1,1,3,819.0,3,3,3,3,3,0
4,0.0,3,2,0,3,985.0,4,3,3,1,5,0
5,0.004292421193829644,5,0,0,5,3726.5,5,5,5,3,5,1
1,0.07783312577833126,1,1,0,1,802.0,1,2,4,1,1,0
4,0.03017865765330758,2,0,0,2,2070.0,4,4,3,4,2,1
3,0.0735930735930736,3,1,0,4,692.0,4,4,4,4,3,0
5,0.0,3,0,0,5,406.0,5,5,5,5,1,1
3,0.0,3,0,0,3,309.0,2,2,1,3,3,0
2,0.0,2,1,1,1,948.0,1,5,1,1,2,0
3,0.1971608832807571,3,1,1,4,316.0,1,3,4,2,3,0
4,0.0,4,0,0,4,190.0,5,4,4,4,5,1
3,0.0,5,0,0,3,3726.5,3,1,3,3,5,1
1,0.0,1,2,0,1,802.0,1,4,1,1,5,0
1,0.0,1,0,0,3,3579.0,1,4,3,1,1,1
2,0.2753303964757709,3,1,1,1,226.0,2,3,2,2,3,0
3,0.011308562197092083,1,0,0,5,2475.0,3,4,3,3,2,0
3,0.03984375,3,1,0,4,1279.0,4,4,3,4,3,0
3,0.0,3,1,1,1,391.0,1,5,1,1,3,0
4,0.004187855219862399,5,0,0,5,3342.0,5,5,5,5,5,1
4,0.0,5,0,0,2,641.0,5,2,2,5,5,1
4,0.03189300411522634,5,0,0,5,971.0,5,5,5,4,5,1
5,0.0,5,1,1,3,599.0,3,5,3,3,5,1
4,0.0,4,0,0,4,1134.0,4,2,5,4,4,1
4,0.0,2,0,0,4,1992.0,4,4,4,5,2,1
3,0.0,1,1,1,3,677.0,3,1,3,3,1,0
4,0.004744154523890207,3,0,0,4,2950.0,4,5,4,4,3,1
2,0.0,2,1,1,5,685.0,5,5,2,5,2,0
2,0.08223684210526316,2,1,0,2,759.0,2,3,3,2,3,1
4,0.0,2,0,0,5,1258.0,4,5,5,4,2,1
4,0.0010400416016640667,4,0,0,4,1922.0,4,4,4,3,4,1
4,0.0,1,1,0,1,451.0,3,1,1,4,4,0
3,0.0,3,2,1,2,353.0,2,4,2,2,3,0
2,0.0,2,1,0,1,408.0,1,4,1,1,2,0
3,0.002554278416347382,3,0,0,3,1565.0,3,3,3,3,1,0
5,0.010075566750629723,2,2,0,2,1190.0,1,2,2,3,4,1
5,0.0,1,0,0,5,3726.5,4,5,5,5,1,1
3,0.0,3,1,1,3,1620.0,3,5,3,3,3,0
2,0.0120652945351313,2,1,0,1,1408.0,3,2,3,3,2,0
5,0.003974826101358066,1,0,0,5,3018.0,5,5,4,5,1,1
4,0.0028462998102466793,4,1,0,4,1053.0,3,4,4,1,3,1
5,0.0,2,0,0,5,3583.0,5,5,5,4,2,1
3,0.03014954172696575,3,1,1,4,2072.0,3,3,2,3,3,0
5,0.0,3,0,0,3,3134.0,5,4,3,4,3,1
3,0.06701030927835051,3,1,1,5,581.0,5,5,3,5,3,0
2,0.0014492753623188406,2,0,0,1,689.0,1,3,5,1,2,0
5,0.0,1,0,0,5,1617.0,5,5,5,5,1,1
5,0.0004329004329004329,2,0,0,5,2309.0,4,5,5,3,2,1
5,0.0,2,1,1,5,327.0,5,3,5,5,5,0
3,0.0,3,0,0,4,493.0,2,4,4,4,3,1
4,0.0,4,2,0,4,697.0,4,1,3,4,5,1
4,0.0,3,0,0,4,1620.0,4,4,4,3,3,1
4,0.10469011725293133,2,0,0,4,596.0,4,5,5,4,2,1
5,0.0,3,2,1,2,310.0,5,3,2,4,3,0
4,0.0,5,0,0,4,2149.0,4,4,4,3,1,1
5,0.04853128991060025,4,1,0,4,782.0,4,3,4,4,5,0
2,0.0,2,0,1,2,1727.0,3,2,2,1,2,0
2,0.0,2,1,0,2,1448.0,2,2,1,2,1,0
3,0.0,3,0,0,3,2677.0,3,5,5,3,3,0
2,0.10232558139534884,2,0,0,2,429.0,2,1,2,2,1,0
5,0.15432098765432098,3,0,0,3,404.0,5,3,3,5,3,1
0,0.09889240506329114,1,2,1,4,631.0,4,4,3,4,0,0
4,0.07931472081218274,1,0,0,3,787.0,5,4,3,4,1,1
4,0.0,2,0,0,4,1616.0,4,5,5,4,2,1
5,0.0,5,0,0,3,3203.0,4,4,3,4,5,1
4,0.0,3,1,1,4,402.0,5,3,4,4,3,0
5,0.0,5,2,0,5,634.0,5,4,2,5,3,1
4,0.0069864927806241265,5,0,0,5,2146.0,5,5,5,5,5,1
1,0.0,1,0,1,1,1464.0,5,2,4,1,1,0
4,0.16578249336870027,2,0,0,2,376.0,3,2,2,4,1,0
1,0.007215007215007215,1,1,0,4,692.0,4,2,2,4,1,0
3,0.0,4,0,0,4,3726.5,4,4,4,2,3,0
2,0.0,3,1,0,3,571.0,3,3,4,3,1,0
3,0.0,3,1,1,2,909.0,2,5,4,2,3,0
1,0.006904487917146145,1,0,0,5,2606.0,2,5,5,2,1,1
1,0.016270337922403004,1,1,0,5,798.0,4,3,5,5,1,0
4,0.0,4,1,1,2,332.0,2,3,3,2,4,1
2,0.0,2,1,1,1,630.0,1,5,5,1,2,0
5,0.03305785123966942,2,1,1,5,483.0,1,2,5,5,2,0
2,0.25303643724696356,2,1,0,3,246.0,1,4,3,3,2,0
2,0.12303149606299213,2,1,0,3,507.0,3,5,1,3,2,0
4,0.1953125,4,1,1,1,319.0,1,4,1,1,4,0
0,0.004552352048558422,0,0,0,1,1317.0,5,5,4,1,0,1
3,0.0,0,0,0,3,332.0,3,3,3,1,0,1
5,0.0027472527472527475,4,1,1,5,363.0,5,4,3,5,5,1
5,0.011295681063122924,1,1,1,2,1504.0,2,1,2,4,1,0
1,0.014238773274917854,1,1,1,1,912.0,3,5,3,1,1,0
4,0.0,4,1,0,4,328.0,1,1,4,4,4,0
4,0.0,2,1,1,4,539.0,4,2,4,4,4,0
2,0.079923273657289,2,0,0,2,781.0,2,2,1,2,5,0
4,0.0,2,0,0,4,2561.0,5,4,4,3,2,1
3,0.0,3,0,0,3,3178.0,4,4,3,5,3,1
5,0.08790436005625879,4,0,0,5,710.0,5,2,3,5,5,1
5,0.0,1,0,0,2,3164.0,4,2,2,5,1,1
4,0.5387931034482759,4,0,0,3,115.0,3,3,3,4,2,0
2,0.0,2,2,1,3,425.0,5,4,3,3,2,0
4,0.010485133020344288,1,0,0,1,3194.0,3,1,1,2,5,0
4,0.005649717514124294,3,0,0,5,2477.0,5,5,5,5,3,1
1,0.009523809523809525,2,0,0,5,209.0,2,5,5,4,2,1
4,0.0,1,1,1,2,315.0,5,1,2,3,1,0
2,0.00783655191715645,3,0,0,5,3572.0,2,5,5,3,3,1
4,0.0,2,0,0,4,2916.0,4,3,5,4,2,1
4,0.01927710843373494,2,0,0,4,414.0,5,4,4,3,2,1
2,0.0,2,1,1,1,1723.0,1,2,4,1,2,0
3,0.008403361344537815,3,0,0,3,237.0,4,2,3,2,3,0
3,0.0,5,0,0,4,3283.0,5,4,4,5,5,1
3,0.0,1,0,0,3,2279.0,4,4,3,4,1,1
3,0.004537953795379538,2,0,0,2,2423.0,3,2,2,3,1,0
3,0.0,2,1,1,2,1087.0,5,5,3,2,3,0
4,0.1278118609406953,2,1,0,2,488.0,1,2,2,4,5,1
4,0.0,1,1,0,2,650.0,3,1,2,1,5,0
5,0.0034602076124567475,5,0,0,4,577.0,4,5,4,4,5,1
5,0.08769931662870159,1,0,1,1,438.0,5,1,1,3,1,0
4,0.0,3,0,0,1,929.0,1,3,5,1,4,0
4,0.025656814449917898,5,0,0,5,2435.0,4,4,3,4,5,1
3,0.0,3,0,0,4,1590.0,4,4,4,5,3,1
4,0.062625250501002,4,1,0,4,997.0,4,1,2,4,4,1
5,0.00048123195380173246,4,0,0,5,2077.0,4,5,5,5,1,1
5,0.0,4,0,0,4,534.0,4,4,4,4,4,1
3,0.0,4,1,0,5,853.0,3,4,5,5,5,1
5,0.0,5,0,0,4,3726.5,5,4,4,4,5,1
3,0.0,1,0,0,3,2079.0,5,4,3,5,4,1
3,0.040214477211796246,3,1,1,3,372.0,3,4,2,3,3,0
5,0.03117505995203837,5,2,0,5,1250.0,5,1,5,5,4,1
4,0.0,4,0,0,4,429.0,2,3,5,4,4,1
1,0.016172506738544475,1,1,1,2,370.0,2,2,2,2,1,0
2,0.0,2,2,0,2,545.0,2,1,1,2,5,0
3,0.0,2,1,1,5,414.0,2,2,5,4,2,0
4,0.45955882352941174,1,1,1,3,135.0,3,1,3,4,1,0
1,0.18825301204819278,5,2,0,5,331.0,4,5,5,4,3,1
4,0.000779423226812159,0,0,0,5,2565.0,5,5,5,5,0,1
4,0.0,4,0,0,3,519.0,3,5,3,3,4,1
4,0.0,2,0,0,4,2943.0,4,4,4,3,2,1
4,0.006720430107526882,1,0,0,4,1487.0,4,5,4,4,1,1
5,0.0,5,1,0,5,1874.0,5,1,4,5,2,1
1,0.17455621301775148,3,2,1,3,337.0,1,3,3,5,3,0
5,0.0016835016835016834,3,0,0,5,2969.0,5,5,5,4,3,1
2,0.0,2,1,0,3,2475.0,4,3,2,3,2,0
1,0.21201413427561838,1,1,0,4,282.0,4,1,4,4,1,0
4,0.0077279752704791345,4,1,0,4,646.0,3,1,5,4,3,1
3,0.0,4,2,1,3,1597.0,3,1,3,3,3,1
4,0.00228310502283105,4,0,0,5,1313.0,5,5,4,5,4,0
1,0.04807692307692308,1,1,1,2,1299.0,2,4,3,2,1,0
2,0.06484149855907781,2,1,1,3,693.0,3,2,3,3,2,0
4,0.0009363295880149813,2,0,0,5,1067.0,5,5,5,5,2,1
2,0.08217993079584775,2,1,1,1,577.0,1,3,4,1,2,0
5,0.009174311926605505,5,0,0,5,762.0,5,5,5,4,5,1
2,0.01256281407035176,3,0,0,5,2984.0,3,5,5,4,3,1
0,0.047619047619047616,0,0,1,2,419.0,2,1,3,2,0,1
3,0.13130252100840337,3,1,1,2,475.0,3,3,2,2,3,0
3,0.0,5,1,0,5,944.0,3,5,5,5,5,1
1,0.0,1,1,1,3,1721.0,5,3,4,3,1,0
4,0.0,4,1,0,4,527.0,4,1,4,4,2,1
3,0.016042780748663103,3,1,1,5,373.0,5,1,1,5,3,0
4,0.014590932777488274,4,0,0,5,1918.0,4,5,5,5,4,1
3,0.022653721682847898,3,1,0,2,308.0,2,4,1,2,3,0
2,0.008960573476702509,2,1,0,1,557.0,1,4,4,1,2,0
3,0.0019880715705765406,3,1,1,4,1005.0,4,2,1,4,3,0
5,0.0,3,0,0,3,369.0,4,3,3,3,3,1
4,0.05,4,1,0,4,1249.0,4,5,4,4,3,1
5,0.0016849199663016006,0,0,0,2,2373.0,5,2,2,4,1,1
4,0.012371134020618556,4,2,1,4,484.0,4,5,2,4,4,1
2,0.0,2,1,0,4,631.0,4,3,2,4,2,0
4,0.0,2,0,1,2,297.0,4,2,2,4,2,0
3,0.0,3,1,0,3,694.0,3,2,3,3,3,0
4,0.018686868686868686,5,0,0,4,1979.0,5,4,4,3,5,1
5,0.040152963671128104,5,1,0,5,522.0,5,2,2,5,2,1
4,0.0,1,0,0,4,2865.0,4,3,5,4,1,1
5,0.015086206896551725,3,1,1,1,463.0,5,3,1,4,3,0
5,0.0,0,0,0,4,181.0,5,5,3,4,0,1
0,0.004369992716678805,0,0,0,3,1372.0,3,2,4,3,0,1
4,0.028476506881822496,4,1,0,5,2106.0,5,5,4,5,4,1
4,0.048986486486486486,4,0,1,2,1183.0,2,4,1,2,4,0
4,0.0013651877133105802,4,0,0,5,1464.0,5,4,4,5,4,0
4,0.04859611231101512,3,1,0,3,925.0,5,3,3,1,5,1
4,0.0,1,0,0,5,2586.0,4,5,2,4,1,1
2,0.0,2,1,1,1,672.0,1,3,3,1,2,0
5,0.0,3,0,0,5,3513.0,5,5,3,5,3,1
4,0.03291442250149611,4,0,1,2,1670.0,2,3,5,2,4,0
2,0.05353982300884956,1,1,1,5,1129.0,4,3,5,5,2,0
5,0.0,5,0,0,5,1142.0,4,4,5,3,5,1
4,0.0,2,0,0,5,1440.0,4,5,5,4,4,1
2,0.0,1,1,1,3,1535.0,3,3,3,3,2,0
5,0.0,1,0,0,5,2075.0,5,5,5,3,1,1
2,0.003629764065335753,2,0,0,3,550.0,3,4,3,3,2,0
4,0.0,3,0,0,4,2586.0,4,4,4,4,3,1
2,0.013799448022079117,3,0,0,3,2173.0,2,3,3,1,4,0
4,0.0,4,0,0,3,695.0,4,3,3,5,4,1
1,0.0,1,1,1,2,806.0,2,4,4,2,1,0
5,0.0,2,0,0,5,1922.0,5,3,4,5,2,1
1,0.011635423400129283,1,1,0,1,1546.0,4,1,2,1,2,0
2,0.02356902356902357,2,1,0,2,296.0,2,1,3,2,1,0
5,0.03414634146341464,3,0,1,5,409.0,4,2,5,4,2,0
5,0.0,5,1,1,4,541.0,4,2,4,4,5,1
5,0.11363636363636363,4,1,1,1,351.0,5,4,1,5,4,0
4,0.0,5,1,1,3,854.0,5,5,3,4,5,1
4,0.0,2,1,1,3,1107.0,5,2,3,4,2,0
2,0.046511627906976744,2,1,1,3,300.0,3,4,5,3,2,0
5,0.0,5,0,0,5,1105.0,5,3,5,5,5,1
5,0.0004761904761904762,2,0,0,4,2099.0,5,4,4,4,2,1
4,0.012877263581488933,4,0,0,4,3726.5,5,4,4,5,4,1
4,0.04640371229698376,3,1,1,3,861.0,4,3,3,4,3,0
5,0.0,5,2,0,3,675.0,3,2,5,3,1,1
4,0.0,3,0,0,3,3404.0,4,3,3,3,4,0
1,0.0,1,1,0,1,190.0,1,3,4,1,4,0
3,0.45955882352941174,3,1,0,3,135.0,3,4,2,3,4,0
2,0.025367156208277702,2,1,0,2,748.0,2,3,3,2,2,0
4,0.0992063492063492,4,1,0,4,629.0,4,1,2,4,2,0
2,0.018300653594771243,2,2,1,5,764.0,5,3,4,5,2,0
2,0.012981744421906694,3,0,0,4,2464.0,2,4,4,1,3,1
1,0.023809523809523808,1,1,1,2,251.0,5,1,3,2,1,0
4,0.0,1,1,1,3,846.0,4,1,3,3,1,0
2,0.0,4,1,1,4,363.0,4,5,4,4,2,1
3,0.0,3,1,1,2,733.0,2,5,2,2,3,0
2,0.0874074074074074,3,1,0,5,674.0,5,3,3,5,2,0
2,0.022332506203473945,2,2,1,2,402.0,5,5,4,2,2,0
4,0.0,2,1,0,1,259.0,3,2,1,1,1,0
3,0.0,2,1,0,3,1117.0,4,2,3,2,3,0
5,0.018330252618607518,0,0,0,2,3245.0,5,2,2,5,0,1
4,0.0005068423720223011,2,1,1,3,1972.0,4,2,3,3,2,0
3,0.0,4,1,1,1,1400.0,4,5,1,3,5,1
4,0.0,3,2,1,4,1826.0,4,3,5,4,4,0
2,0.019759879939969985,5,0,0,5,1998.0,2,4,5,1,2,0
4,0.023936170212765957,3,0,0,1,1127.0,1,4,5,1,4,0
5,0.0,1,0,0,5,288.0,4,5,5,5,1,1
5,0.0,5,0,0,3,649.0,5,3,3,3,5,1
4,0.09704968944099379,4,1,0,4,643.0,4,4,4,4,2,1
2,0.008403361344537815,2,1,1,4,594.0,1,5,2,4,2,0
2,0.0,3,0,0,3,2573.0,2,3,3,2,5,0
4,0.0,3,0,0,5,214.0,4,5,5,4,3,1
5,0.004889975550122249,4,1,1,4,408.0,4,4,4,5,4,0
2,0.0,2,0,1,5,493.0,5,2,3,5,2,0
4,0.0021691973969631237,5,0,0,3,460.0,5,2,3,3,5,1
5,0.0,2,0,0,5,200.0,4,5,5,1,2,1
1,0.0,1,1,1,3,189.0,3,2,5,3,1,0
2,0.0,2,0,0,3,158.0,3,4,3,3,2,0
5,0.0,4,0,0,5,1628.0,5,5,3,5,5,1
4,0.0,3,0,0,3,3726.5,4,3,3,3,2,0
0,0.0008090614886731392,0,1,1,2,1235.0,2,1,3,2,0,1
2,0.1400462962962963,2,1,0,5,431.0,5,1,4,5,2,0
3,0.0,3,0,0,3,1900.0,3,3,2,3,4,0
5,0.014720642355302778,1,0,0,3,2988.0,5,4,3,5,1,1
1,0.014778325123152709,2,1,0,1,202.0,3,2,2,1,1,0
4,0.020854187520854186,3,0,0,3,2996.0,4,3,3,5,3,1
